date,market_return,volatility,interest_rate,liquidity,asset_return
2024-01-25,-0.0088263593110772,-0.01024186824329205,0.00024640961356897135,0.003177090151046132,-0.013040874921503305
2024-01-26,0.014833118102525248,0.018540925663341885,0.001102970752080935,-0.006196291974267363,0.016528364177933706
2024-01-29,0.013095721447131229,0.01221033695525353,8.720489274490745e-05,0.00029966315133164126,0.01795185324684169
2024-01-30,0.007309657450886124,0.005820977034686158,0.003390102080861506,0.0013868846897909584,0.004035236974469869
2024-01-31,-0.013107753176070948,-0.0022648409884983194,-0.0012452987234689039,0.006803292979193255,-0.015928915589012944
2024-02-01,-0.003796901396337623,-0.009594392367234798,0.00038921491047448544,-0.006544101995595561,-0.006356687181822102
2024-02-02,0.0145571723997502,-0.00372206776071053,-0.0014849411713960966,-0.015097560779104126,-0.00188376820459394
2024-02-05,0.0017006029636788568,0.01088748619704186,-0.0026400450224414117,0.0009192477237684743,0.0007070442939077484
2024-02-06,0.027831954479780333,0.01884586305934609,-0.0012235381818105709,0.009002555907554268,0.04088313755648816
2024-02-07,0.0047198140727324625,0.01543243528272189,-7.407359409682404e-05,0.006194731764697187,0.0033809926312551803
2024-02-08,0.002304589397880379,-0.004888494217862741,-0.00085860444903452,0.0010482970763731289,0.004245312837248608
2024-02-09,-0.0037093975704300167,-0.011196174332890113,-0.001384841959747712,-0.002458180928160237,-0.0033680041257127566
2024-02-12,0.0016024908573873877,0.0014088624691120395,-0.0028126349273436676,0.004035612983186552,-0.004931980123731795
2024-02-13,-0.001829638036566527,-0.017684393655628516,-0.00016621114525738954,-0.004867730998522344,-0.0096902393326517
2024-02-14,0.008497304120263085,0.003231677141847815,-0.0030094407480620046,0.0023817888467810963,0.017787734170680455
2024-02-15,0.011480427801535008,-0.0014760258629866868,0.0015201119273792053,0.0025273507958331345,0.0005917192059013716
2024-02-16,-0.009431873526095393,-0.0046603650186824224,0.0001648795058690066,0.005301049537494399,-0.011536827247832549
2024-02-19,-0.015974795442693337,-0.015947030672667954,-0.0029151029989298613,0.013798300194555389,-0.009274635585083775
2024-02-20,-0.02203446447723956,0.005136001065697166,-0.0006184181540997269,0.0019620798358938353,-0.005364631211943407
2024-02-21,0.006095895922950524,-0.005327008396619114,-0.0015043128111811663,-0.002544818128537494,0.0018491991163355744
2024-02-22,-0.013240399274086484,-0.011699168357102881,0.0006383490208383608,-0.00012787156095997218,-0.019261294312080485
2024-02-23,-0.025834687115429796,-0.028722622132816494,0.002680900892046289,-0.008845379524445592,-0.00849697930125021
2024-02-26,0.004662943254371569,-0.0002751490505063626,-0.0037503449392914893,-0.003473565655445291,0.014275988133510716
2024-02-27,0.029915994209193487,0.017722515966697442,0.00023005215829483434,-0.00204641219056552,0.04551063374224627
2024-02-28,-7.285093847871989e-05,0.0166125921454787,-0.0003202655911332808,-0.0026204419896729623,0.005830188030078542
2024-02-29,0.010061889293419703,-0.004570962565862718,0.0013426801529009315,0.00076177436016861,0.0002900520644778465
2024-03-01,0.0009819523025707802,-0.006022120603617806,0.0004263932564753783,-0.004112099661911003,-0.0050804634432955065
2024-03-04,-0.001186675838293712,0.004687742560750238,-0.001503938663477638,0.0056051533366223575,0.004191558523186298
2024-03-05,0.011028917795853223,-0.009983854391882915,-0.0006381078713332363,1.0353245909854692e-06,0.009924332880568546
2024-03-06,-0.003483294530263816,0.00301791899819466,-0.0015920517136069781,-4.650160569307209e-05,0.006212211421573962
2024-03-07,0.0032087077688628353,0.007660802783846903,0.0021520142771971965,-0.0016394735825645892,0.007972244981868562
2024-03-08,0.0038603736743521634,0.012269332238843076,4.262329734388444e-05,0.0007759534192948957,-0.0008799936094517399
2024-03-11,-0.008017085443716584,-0.0010015407647995277,0.003802381371506015,0.004125491323338173,0.0009279365938764583
2024-03-12,0.011904508194438274,-0.0020367375017696586,-0.00012132162762924155,-0.004335651078554502,-0.0002479381579317229
2024-03-13,-0.002099517080344904,-0.008779825867565611,-0.0014168135338209257,-0.0032905824453762834,-0.005989419514265623
2024-03-14,-0.009068941913914136,-0.0082688035403986,-0.0030274287852256544,-0.0015186301438833234,-0.007078749297868827
2024-03-15,0.006438118122844842,-0.0022647889190152677,-0.0036062793525118903,-0.006729354617366075,0.01751774084498402
2024-03-18,-0.010781615781492447,0.003673655068161781,-0.0031682718860109797,-0.004096289298607489,0.018581407248620112
2024-03-19,0.00033817388842953896,0.009135846262332494,0.0005342533020229668,-0.002381104367723295,0.0054648992861906385
2024-03-20,-0.00010942795973044253,-0.00803178950680345,0.0010174500464598677,0.0043719459035636375,-0.0024243084446468085
2024-03-21,0.013030746789978937,0.014926885689595217,-0.003162381404064267,0.0013128066450096248,0.021413115906589238
2024-03-22,0.005696378794559433,-0.0027112360104256878,0.001790076628152231,0.0009679495568377218,0.009322476663600306
2024-03-25,-0.000300323504941727,-0.00021367294348436158,-0.000966122103366879,0.004254489810839861,-0.0005940407667026298
2024-03-26,0.009813195590403445,-0.007472116791478234,0.00029358602397109874,-0.0006868589419969833,0.020014306200470934
2024-03-27,0.01668249058820776,-0.024242402602729418,0.003224441256510849,0.001952324249644448,0.0098460116324725
2024-03-28,0.006693723676222347,0.008840453963610497,0.0017936786317310639,-0.0005161087646624812,0.011290021391138657
2024-03-29,0.0001242314381205673,0.007368438970924334,-0.0005370612958116646,0.0013268117469981422,0.005648874094379081
2024-04-01,-0.015742034788201915,-0.0028132755711821338,-0.0017823844508305748,-0.0029137932880579104,-0.008957417427689237
2024-04-02,-0.012781363956904471,0.0006699071722487192,-0.00430363080265861,-0.012194085791382146,-0.003146500231221654
2024-04-03,-0.0036626964522560117,0.005159392177040994,-0.0014383066384848402,-0.0006713958109315207,-0.004302176402335338
2024-04-04,-0.007314146425911398,-0.01562545856886543,-0.00042226047765538886,0.0071137406804997,-0.01244366145213028
2024-04-05,-0.0022436556358253522,-0.0052905267734629485,-0.001974359054302368,0.004631077011207962,-0.007410538824226082
2024-04-08,0.000679799098765286,0.007942646796218271,-0.00026251393418460947,0.004826987422955854,0.005938412252155353
2024-04-09,0.00635631305228077,-0.012542894231692494,0.00015370376591753644,0.00618065360903109,0.007908061669473842
2024-04-10,-0.0008459853367090946,0.002935579321666293,-0.00044971196361615713,0.0004432879548071872,0.002567864295492068
2024-04-11,0.005838019725914423,-0.013565818046234052,-0.0013000051616469195,0.000986578537027978,0.012276994404004824
2024-04-12,0.000773692977721443,0.0046642998243352635,0.0003373093439334554,-0.0030882594771717508,0.0017178168557388366
2024-04-15,-0.023705598796246456,-0.0003564148229748357,0.0008838812991388181,-0.0015803642801352489,-0.010268781630227037
2024-04-16,-0.011272024725825051,-0.016151318159055093,-0.0021807981548856922,0.003078855748855708,-0.021401939751559663
2024-04-17,-0.0017290506686593857,0.011647393544571713,0.0028218647594925404,0.006019422185844081,0.001172547535719347
2024-04-18,-0.014516336914093292,-0.007345915767980492,-0.00019717626456852347,-0.0006972313784049977,-0.006726272318957948
2024-04-19,0.007199144759954455,-0.00810252437014381,3.769924588969532e-05,-0.002250946324257058,0.009189035999487545
2024-04-22,0.01836900998812437,0.0020056919723094287,0.0014164288465131143,2.6397942829864642e-06,0.011888262272966169
2024-04-23,0.0146251422203678,0.011486373494287152,0.0004664322625270033,0.0030060337446455743,0.015328229669946743
2024-04-24,-0.002561314451162496,-0.01015821818978397,0.0019062732678264901,-0.007219274080667709,-0.013729285063241222
2024-04-25,0.017888713642199426,0.0006167984984797166,0.0005742483304036484,-0.011480904765686192,0.008877142126059579
2024-04-26,0.0017840094864253386,0.00428816500330573,-0.0012248747492808758,-0.002752684247457918,0.006988613758796644
2024-04-29,-0.004045031653416472,0.0069310560726314405,0.0007230070504122033,-0.006103562129570793,0.0013347636786113593
2024-04-30,-0.007360831962491277,0.0017644155527722519,-0.0022874524146413236,-0.0025407009882365546,-0.0015983832805499401
2024-05-01,-0.00362963623785754,-0.0036702783908332233,0.0002171194115530463,-0.0007389015940873577,-0.003654015370096809
2024-05-02,-0.004658121822494745,-0.008275902206487197,-6.64599812889216e-05,-0.002266242045115067,-0.006123272981273716
2024-05-03,0.0020449946685058523,0.0008614388304637475,-0.0004162337145450794,0.007262337672353727,8.745412806870608e-05
2024-05-06,0.0019268877725983752,-0.010721390119856069,-0.0002570750228778615,0.0016337238230116002,0.0024428765314277014
2024-05-07,3.655224184097364e-05,-0.029213504834946075,-0.0037636980909952784,0.0015023717980541418,-0.003733095327744032
2024-05-08,0.005243258036956198,0.004365598041576678,-0.001097449815481923,0.0031110357202170096,0.009438065382418509
2024-05-09,0.014287755297436096,0.009039348410861953,0.00018568980228222942,-0.005694165588903846,0.008544538296993625
2024-05-10,0.011394649625295884,-0.023629324355418386,0.00031971278399480077,0.005195558937101343,-0.014089830816391393
2024-05-13,-0.017818775621398844,-0.010097307047099376,-0.0020553502818519164,-0.0003788214326772994,-0.004266498701497451
2024-05-14,-0.030647053618823458,0.006191542610051978,0.002531415681729401,0.003352403086206063,-0.03015309748535777
2024-05-15,0.011211838934871285,0.02057495469711699,-0.0017323496964290017,-0.005359286165200777,0.008622432255991578
2024-05-16,-0.016402544380985054,0.00020793707675407895,0.0019389144010534735,-0.007768793830080322,-0.007088805142280262
2024-05-17,-0.0026971848227122027,-0.007280029412291345,0.0008543887237433697,0.004089448290125143,-0.005557702889234507
2024-05-20,-0.014041356312712314,-0.0018289644110484017,-0.001292454619687606,0.0018820476304875831,-0.0008396902168624227
2024-05-21,-0.02162376525096024,0.013748764191481848,0.0035506217852190242,-0.004510257771787552,-0.006083654151009427
2024-05-22,0.006497552738457457,-0.006459641791245353,-0.0023872736635129604,-0.004348315406373472,0.00790056288927356
2024-05-23,0.009109861923631762,-0.007991920066502536,0.001838308347220003,0.005627173922073847,-0.004714885110240232
2024-05-24,-0.006918124808720633,-0.004827435221820324,0.0020011646360859566,-0.00594705946433664,0.00018476590904005497
2024-05-27,-0.031092507505738918,-0.009533286082587123,-0.0013412404181532898,0.008213364766279816,-0.021512354405721322
2024-05-28,-0.006554933379029793,0.0012267031599479553,0.002784930600128658,-0.004503103673239344,-0.008349968800092358
2024-05-29,0.004701648064830559,0.016246784584695605,-0.0005000930291979056,0.0031919596280419148,0.010917280114041247
2024-05-30,-0.017746938825289545,0.003230792731160291,0.0005773872585597141,-0.001643092378744923,-0.03307819563384938
2024-05-31,0.0022003190373498676,-0.002523535021262876,0.0005206436775424414,0.0030159371554117154,0.003561655004042821
2024-06-03,-0.0001837181900759467,-0.002918112689155441,-0.0002686174829410956,-0.002720570010570963,-0.005348613650526159
2024-06-04,0.0069514979952130605,-0.01563190808696657,0.0016216165463195642,-0.0008139645303614711,-0.00793581569810361
2024-06-05,0.0014349644209698392,0.00883109777147159,0.001586977441104426,0.00020459587697860566,-0.0030576837709687934
2024-06-06,-0.011676827290578666,-0.0007783719701280204,-0.0034970639464763616,-0.005010937278907363,0.00022213492442403095
2024-06-07,0.014358858019973896,-0.0018047991359062565,0.002608680485756305,0.0037041217271006296,0.005056417021271663
2024-06-10,-0.0019023548763236402,0.031931075678448606,-0.003324983976071349,-0.002566067832357926,0.018388498002624213
2024-06-11,-0.0003276544741191823,0.0029875290836568623,0.0020650924086833148,-0.0011429995767000929,-0.001941448898228392
2024-06-12,-0.011199215508878353,-0.007517910500951843,0.0022534102736551666,-0.004971746873042561,-0.026547751914849357
2024-06-13,-0.005319387014298124,-0.004263575962055433,-0.0021819328604303963,-0.012811668293976553,-0.013616288874703383
2024-06-14,-0.01061763256832281,0.011484457091967548,-0.0008216285759091697,-0.000955138813000845,0.005693821814893566
2024-06-17,-0.002075352719081076,0.0011327041053776445,-0.0022114093369718715,0.01206307710806458,0.0003814698416894129
2024-06-18,0.020540501761708123,-0.014382779783173667,-0.00042984206057747066,0.003923021439490119,0.006811162330424229
2024-06-19,-0.016462813715176276,0.009192289345752036,-0.0006160685683714825,-9.630189867197321e-05,-0.008198737280291713
2024-06-20,-0.019362736774520894,-0.00668144085538994,0.0015593210645386798,-0.0013144541460413384,-0.011798564121252854
2024-06-21,0.017654043929923303,0.018732977762175456,0.002620617492239217,0.0001123294640602319,0.03267340391023224
2024-06-24,-0.0025118841258223936,0.010800480657146486,0.002791367621579912,0.00273559557587605,0.008823710472920252
2024-06-25,-0.008028872863918998,-0.004473218956587512,-0.0011243360531566042,-0.005904064076544225,-0.010770271429520122
2024-06-26,0.012478856248752918,0.01281016361735113,-0.0004184437474890556,0.005571608473344361,0.003432600708693577
2024-06-27,-0.007267386476842369,0.0006785551052740329,-0.0033668763844419006,0.0035769065772062202,-0.007055065386575342
2024-06-28,0.021912116562563234,0.008527736751222195,-0.0016117401329923775,0.0035909286285396723,0.024653248077556464
2024-07-01,0.008135110456071229,0.004847328172944748,0.0019297032661949151,0.0021923786940486363,0.0011727946117076676
2024-07-02,-0.005854936897748432,-0.008463566549908735,0.0032311656470964635,9.808328846994952e-05,-0.013545687165371566
2024-07-03,0.025887698559186042,-0.00643549832317462,-0.0024686977437598442,0.0033643061798340995,0.02501653626733787
2024-07-04,-0.007268579076040061,0.010299608175811612,-0.0011849285183057885,0.00295907066870689,-0.0019149924748151168
2024-07-05,0.008905144464111683,-0.003347753321065409,-5.281151391785406e-05,-0.001770203554705119,0.006340852749792229
2024-07-08,0.0035915109648779033,-0.004036484632419967,0.0005603223176392136,-0.002868008864484505,-0.0027629084539086708
2024-07-09,0.015620895472785577,-0.00955122579349353,-0.0016192070398432924,0.0005092814763099334,0.008098418008782849
2024-07-10,0.018738134360722233,0.004235990655934611,0.0008481220889281795,0.0077451007574759366,0.006874009911040717
2024-07-11,0.0003840497887891995,0.02062524919243145,-0.0009476786941418323,-0.0061955353782695045,0.010716068130681801
2024-07-12,-0.009041014444154201,-0.010675329142542728,-2.8904541756558207e-05,-0.0073376263287622005,-0.0031604876939847447
2024-07-15,0.0055196657152693975,0.00024219456672758068,0.0010925684960073991,0.0008238042061825837,-0.006867292868329137
2024-07-16,-0.008132584437025274,0.014122205554154292,1.2844539621875634e-05,0.00025443850928009033,-0.008276990953650174
2024-07-17,0.024160646970319475,-0.0007964139124571515,-0.0008727717810531373,0.0008667083218520411,-0.0008532233307481894
2024-07-18,0.0016384239729928492,0.004523717962497339,-0.00021921960785166168,0.0012197659895425014,0.00011972179116759036
2024-07-19,-0.004383858615745305,-0.010623935281468797,-0.00017672591841067065,-0.0011160112731740256,-0.006824217966428511
2024-07-22,0.002216163670378901,0.004283070972076486,-0.0007400220597642554,0.007449317193010411,-0.0025145253459177607
2024-07-23,-0.016165515474356358,-0.0018714426500454878,-0.0005175921253342047,-0.008004519892382577,-0.024030623871515312
2024-07-24,-0.011659368462127818,0.00985729995679863,0.003197294341009434,-0.00414248512390123,-0.015886253570227077
2024-07-25,0.014404966895333104,0.011873860515647513,0.0011218388958824774,-0.000516273800745237,0.017360135155521223
2024-07-26,-0.00788273134765675,0.02589563642018614,-0.0005909606360583208,-0.008215944055770837,0.0027207927906729087
2024-07-29,-0.012562931792183275,0.005796331732135757,0.0013939088090214713,-0.0008792720221603559,-0.014951930900484106
2024-07-30,0.006439833030327434,0.0032579631658216646,-0.0006676389795120199,0.00830735082864009,0.008898183849880921
2024-07-31,0.014228449855955963,0.0019438430157733603,0.0023462492751732825,0.00010443244147980895,0.006423689708190091
2024-08-01,0.008627439727980801,-0.0035316629281068835,0.0007392843843961878,0.0011535045285934174,0.004074707636198149
2024-08-02,0.011952572229669797,0.0033848384346169113,-0.00021460428800845776,-0.006300823825862901,0.024598580579982536
2024-08-05,-0.009081541062833529,-0.002954014101390294,0.0008954338516205553,-0.0030818070401973873,0.001660245632387019
2024-08-06,-0.017061728000902124,0.001684609762696143,-0.003141752304136999,-0.001875981901619685,-0.026657517100721215
2024-08-07,0.01801600382346584,0.013175975356079598,-0.0022535349378196108,-0.0015885754837811703,0.028510346783755948
2024-08-08,-0.003872158066105629,-0.010065425652796412,-0.002387850012798111,0.006408218975018844,0.00027705918729929377
2024-08-09,-0.0030099961974605683,0.011398785611290454,0.0002858861895274135,0.002788455303625623,-0.004077999841554605
2024-08-12,0.015938329702188697,0.013171150673398652,0.003465029998970184,-0.00555728978468516,0.02430419731202508
2024-08-13,0.006674760112807919,-0.0011806852699107874,0.004462600292385265,0.0012325238921600244,0.01473930440263043
2024-08-14,0.005470653264979292,-0.021218548990085948,0.0012761022028815144,0.0024911087424839256,-0.007491629749858647
2024-08-15,0.02598002813881301,-0.006078219870944325,0.001001688949888914,0.005700745192606333,0.006702981503665726
2024-08-16,-0.007722218764561716,0.012969945465611093,-0.003602115468305478,0.007902703432841867,0.007453673607539772
2024-08-19,0.011134081536974847,-0.00022868062298882122,-0.0010853475994680435,-0.005075470959139343,0.010789662270132496
2024-08-20,0.000684157498765014,-0.009993022322949107,-0.0015755675038164778,-0.004054287556051691,6.286465994675972e-05
2024-08-21,0.003223107346359083,-0.005047749212282174,-0.0012416951965022321,-0.006287889294573082,0.002434475296582774
2024-08-22,0.01834162111695038,0.00840620026504553,-0.0003362876371695792,-0.0011700992955349068,0.02189274241857116
2024-08-23,0.006094029075475485,0.005467335682013793,-0.0009441811553942547,0.0023317918722316725,-0.0012105540247908872
2024-08-26,0.006459552948595596,-0.002389320991696943,-0.003958599620751575,0.004936672582945509,0.013092691508417919
2024-08-27,0.012870088047717627,-0.0036682441181468757,0.0014958205122350676,-0.0003797551182126138,0.01977256031244796
2024-08-28,-0.004379432754514624,-0.003917581490438219,-0.002145486051479613,-0.0015992376162742197,-0.005570643982586528
2024-08-29,-0.010070516008068077,-0.009224101844985025,0.00047849372822229906,0.0007587899612437019,-0.010741855401179673
2024-08-30,-0.012537710328252403,0.016153756894694418,0.004148165339499947,-0.004175714508150115,-0.019590734733389827
2024-09-02,-0.023596279072512022,-0.003223204692113399,-0.0018387691831728468,0.010447693608473868,-0.010772285647503129
2024-09-03,0.024674485559283865,0.012171585208254966,-0.0050605750454926594,-0.008038305135590293,0.031702120965587284
2024-09-04,-0.013238500388660198,0.015213160519224514,-0.0005720084437602216,0.0009237028944786223,-0.0055733847888616034
2024-09-05,-0.002655043483029264,0.009983108981479603,0.0022019192699971424,0.010118031096148197,0.008088871144564021
2024-09-06,-0.0033217595986670483,-0.004316203127180484,0.003916694908441188,3.3999222799988844e-05,-0.00626413231516957
2024-09-09,0.003688880373709209,0.004037300903366094,-0.002459099188904834,-0.0009501951750074723,0.007843863819105772
2024-09-10,0.009788846550471561,-0.00024195606390916167,0.0009933984464730434,-0.001787227114052136,-0.0005793194309023069
2024-09-11,0.010325681860316944,-0.009037018607301281,-0.0009306209135601067,-0.0009019584088120391,0.00581295418040678
2024-09-12,-0.0069969292628272615,0.00324359281721603,-0.0002118967086082713,0.006864242373382651,-0.004511542426757107
2024-09-13,-0.002005460565436938,-0.011790397911598026,0.00528868669403407,-0.011059309556647535,-0.006228617741591139
2024-09-16,0.0033909594058595957,0.011876793884615638,-0.0030059406567903065,0.007667168506481628,0.0066003866384949945
2024-09-17,-0.002984293514202565,-0.004646172972983931,0.0005074793229891468,-0.007119785762250725,-0.005379614632465459
2024-09-18,0.01928814691223991,0.002011596558728393,0.0009353863435308664,-0.001333261646172074,0.025534402649013813
2024-09-19,0.005891699419659016,0.0028328787154614215,0.0021715726498786943,-0.002146222101493309,0.0022506679195286325
2024-09-20,0.00881853343259781,-0.0025890497370407734,0.00019596630694179089,0.0029427663488535987,-0.005196278490660885
2024-09-23,0.007954575224008952,0.005866938014752747,0.0006161010790082047,-0.007990621759418738,0.019653194835599512
2024-09-24,0.0140816862898239,-0.0047490365662252445,-0.0007832971348435822,0.002310863330409714,0.023907407858018884
2024-09-25,0.0021722587044444835,0.008712972974572441,0.0005382538824902146,0.010121548116434263,-0.00013983229353781157
2024-09-26,-0.015561983375470158,-0.013459796802467486,-0.000686384550994821,-0.0068158700229640524,-0.009667594228808866
2024-09-27,0.004796255421031699,0.0012637957954641183,0.0012431437797121017,0.0009485308380519783,0.001336929624596559
2024-09-30,-0.00781628272550195,0.01938928999058285,-0.000739220672087268,-0.0033099108889830453,0.0022327248228479297
2024-10-01,-0.006343400180997083,-0.010003313246055747,0.000754200787804373,0.002129436030965179,-0.005533524108434567
2024-10-02,0.007036368225061119,-0.0067774497052485155,-5.852562736995671e-05,9.57388870787603e-05,0.002339377147871895
2024-10-03,0.014859396857203628,0.00513907849658915,0.0022521005015443364,-0.003207434545221548,0.004970154382587781
2024-10-04,0.00025525892083273977,0.0017958178193959796,-0.00010278744717697248,0.00243936142435537,-0.0014951943251121829
2024-10-07,0.0037059961511875655,0.003506300992735592,-0.0035460649364137628,0.009021740548933717,0.0012869675080886588
2024-10-08,0.020426579335622856,0.004891871301476635,0.0025238430014279836,-0.0009545189586364934,0.0072969026621930826
2024-10-09,0.0028890381538628196,0.006347214685617699,-0.0018114646017252378,0.0035987897107409095,0.005071878723972091
2024-10-10,0.03122019737016474,0.011096998419562232,-0.0013075326772976398,-0.006466364789355819,0.016303160465541172
2024-10-11,0.00678611574757853,0.004098186569285125,-0.0011913225880869841,-0.004782181884090044,0.011000875605114755
2024-10-14,-0.021129153109869812,-0.0024125765461854246,0.0027488761863416348,0.0023620313894018867,0.0009106706459754074
2024-10-15,0.00904009945325439,0.006725737012027313,-0.004271348427957391,0.007420580142679825,0.007112537657545267
2024-10-16,0.004573900618593333,0.018998819348952155,0.006275497067319988,0.0017780667439282998,0.010868387698699482
2024-10-17,0.015477033048992948,-0.0013263374638257355,0.0021121136181321038,-0.0015652901526157718,0.016623104508908734
2024-10-18,0.008078176215239501,-0.009745293046706415,0.0004464778282583193,-3.542972883229586e-06,0.0072997289790797315
2024-10-21,-0.0016614718078052859,0.011070806692869728,-0.00010978800123257277,-0.006252038669848588,0.0019369233496462387
2024-10-22,-0.01469157883547239,-0.0012038116395359825,0.0005711081497153139,0.003022576631776834,-0.004236418196197189
2024-10-23,-0.0025082790874323036,-0.02172669546014036,0.0010422448567586767,0.004411665311617046,-0.004278366047652282
2024-10-24,-0.010206245450511601,0.008474216771504216,0.001290431171900114,-0.002260451664165402,-0.01584375871440479
2024-10-25,-0.006966281397656673,-0.005353281859539228,0.001111208932006897,-0.0023502107387975073,-0.001583600459775649
2024-10-28,0.007062940853047315,-0.0009053328230416078,0.00017916136251049764,0.0013293911482602425,0.011800294734356799
2024-10-29,0.020038854052216875,0.0033198033056901456,-0.0003946768406146522,-0.0021835986802029774,0.007834676581141958
2024-10-30,0.004736058357875773,0.001904996797790664,-0.0003025465673070234,-0.0003306630731291123,0.004803949772979778
2024-10-31,-0.014350596744422213,0.007094518171390395,-0.00038981656070536205,0.010498608945832577,-0.0007177493208084069
2024-11-01,0.0053352320186416885,-0.004354863705698433,0.002267540193734129,-0.0012351285037299833,0.0012864108884524746
2024-11-04,0.014359577839747813,0.005131057981760827,0.0011871134445617239,-0.001791700760106111,0.02324153816338744
2024-11-05,-0.007317394851832587,-0.002595466775839172,-0.0058807772693285605,-0.003237709028175796,0.010649229652366725
2024-11-06,-0.0016082060000750123,0.00738810480887503,0.001311801553059522,0.003720959857499684,-0.00208744456972057
2024-11-07,0.00017625833675036513,0.006153674840130534,0.00038947238943754973,-0.000906120866090515,-0.003553580863773577
2024-11-08,-0.00941877975698688,-0.009354387020445954,-3.7417512891794835e-05,-0.00324686519160713,-0.008042210238914025
2024-11-11,0.007779365206126309,0.010859821161750324,-0.0007770369061777716,0.0066065201613650605,0.016254232527103497
2024-11-12,-0.0014513777832933787,-0.00535963445114048,0.002248225439972027,0.007098015022568186,-0.0029396164187035913
2024-11-13,0.005034389326884333,0.00808057798281145,0.0018950529242457157,-0.0030021178286935256,0.014725150590864315
2024-11-14,-0.010649906133625202,0.0036728731340134064,-0.0015457553356472184,-0.009332699756803082,-0.01933192551612532
2024-11-15,-0.005249499603880926,0.018381836767951226,0.0008141045742490702,0.005037568449184611,0.0071791604141944205
2024-11-18,0.008668576293933257,-0.0022346598237185213,-0.001943313469082572,-0.00342314912880002,0.0018279140915099454
2024-11-19,-0.004473997825101204,-0.003493167961181975,-0.002759236329577861,0.003953127995813844,0.006702682202853253
2024-11-20,0.020723566214800863,-0.0001941960588773261,-0.0012534344491799303,-0.009850519088559178,0.03998066841583002
2024-11-21,-0.004795634227375228,-0.0030317978283427543,0.0017247869447655176,0.004462986691496546,-0.008735844800791773
2024-11-22,0.002696216709022631,0.0079994190194205,0.0019062500907521733,-0.006055859646403906,0.0008362282729598462
2024-11-25,0.011191089982477078,-0.01616310608436588,0.0010261708401945859,0.0036538205953326225,0.01258613578200357
2024-11-26,-0.017020388795196382,-0.010536824191463541,0.0014501915736959943,7.136533918217053e-05,-0.02076329841609339
2024-11-27,-0.021129705743769312,-0.010678029215791932,0.0010323565742299168,-0.004769697096983224,-0.021109503609991934
2024-11-28,-0.018307875774841137,0.009503075919735758,-0.0012829631904459045,-0.0020351815646339026,-0.011130814408783846
2024-11-29,0.015151009241126185,0.017106133725819254,0.0008638450893478813,0.003431592284783504,-0.0007865200534789528
2024-12-02,-0.006622297750709361,-0.0010444921853747149,0.0016008190504553646,0.0005294722655761712,-0.00574120747093213
2024-12-03,0.03069839142801903,-0.0016882172319001062,0.0015085826596271485,0.002922064902362421,0.013167641998773325
2024-12-04,-0.006770971183888664,0.0007005216311318139,0.002377826742949286,0.009882202922577427,-0.007306687999419192
2024-12-05,0.002214615638364444,0.011618783026081905,0.0014166076944021277,-0.007821208058555257,0.011391678986615764
2024-12-06,0.01850531943081451,-0.009273531341905741,0.0007028964150831658,0.00808606287484312,-0.0008173299062173619
2024-12-09,0.024073114657909477,0.0023836898273478513,0.002140300476632855,0.0005217796876160647,0.03092138390271849
2024-12-10,0.024738042919636775,0.009751976297824297,-5.304251849812013e-05,-0.004493920241615641,0.0186140497980557
